Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed10,10,1,SELBAL,0.7624854819976771,10,1,77.231,130
Empirical,cmg_RubelMA-2020_STH_seed10,10,1,CLR-LASSO,0.815911730545877,11,11,0.409000000000006,130
Empirical,cmg_RubelMA-2020_STH_seed10,10,1,Coda-LASSO,0.7926829268292683,24,1,68.804,130
Empirical,cmg_RubelMA-2020_STH_seed10,10,2,DCV-ridgeRegression,0.8083623693379791,25,151,586.846,130
Empirical,cmg_RubelMA-2020_STH_seed10,10,2,DCV-ridgeEnsemble,0.8199767711962834,25,151,586.846,130
Empirical,cmg_RubelMA-2020_STH_seed10,10,2,SELBAL,0.7981859410430839,10,1,70.64099999999996,133
Empirical,cmg_RubelMA-2020_STH_seed10,10,2,CLR-LASSO,0.891156462585034,9,9,0.3310000000000173,133
Empirical,cmg_RubelMA-2020_STH_seed10,10,2,Coda-LASSO,0.876984126984127,34,1,81.34499999999991,133
Empirical,cmg_RubelMA-2020_STH_seed10,10,2,DCV-ridgeRegression,0.9138321995464852,26,160,396.09500000000014,133
Empirical,cmg_RubelMA-2020_STH_seed10,10,2,DCV-ridgeEnsemble,0.8996598639455782,26,160,396.09500000000014,133
